origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,amount
at,de,2005,False,False,False,False,False,False,False,False,False,True,False,1452.0
at,de,2005,False,False,False,False,False,False,False,False,True,False,False,72.0
at,de,2005,False,False,False,False,False,False,False,True,False,False,False,333.0
at,de,2005,False,False,False,False,True,False,False,False,False,False,False,29640.0
at,de,2005,False,True,False,False,False,False,False,False,False,False,False,772.0
at,de,2005,,,,,,,,,,,,164176.0
at,de,2006,False,False,False,False,False,False,False,False,False,False,True,141579.0
at,de,2006,False,False,False,False,False,False,False,False,False,True,False,3544.0
at,de,2006,False,False,False,False,False,False,False,False,True,False,False,144.0
at,de,2006,False,False,False,False,False,False,False,True,False,False,False,383.0
at,de,2006,False,False,False,False,False,True,False,False,False,False,False,29.0
at,de,2006,False,False,False,False,True,False,False,False,False,False,False,24740.0
at,de,2006,False,False,False,True,False,False,False,False,False,False,False,119.0
at,de,2006,False,False,True,False,False,False,False,False,False,False,False,7087.0
at,de,2006,False,True,False,False,False,False,False,False,False,False,False,436.0
at,de,2006,,,,,,,,,,,,24130.0
at,de,2007,False,False,False,False,False,False,False,False,False,False,True,152693.0
at,de,2007,False,False,False,False,False,False,False,False,False,True,False,2184.0
at,de,2007,False,False,False,False,False,False,False,False,True,False,False,298.0
at,de,2007,False,False,False,False,False,False,False,True,False,False,False,274.0
at,de,2007,False,False,True,False,False,False,False,False,False,False,False,962.0
at,de,2007,False,True,False,False,False,False,False,False,False,False,False,1755.0
at,de,2007,,,,,,,,,,,,30194.0
at,de,2008,False,False,False,False,False,False,False,False,False,False,True,191940.0
at,de,2008,False,False,False,False,False,False,False,False,False,True,False,3312.0
at,de,2008,False,False,False,False,False,False,False,False,True,False,False,206.0
at,de,2008,False,False,False,False,False,False,False,True,False,False,False,114.0
at,de,2008,False,False,False,False,False,True,False,False,False,False,False,235.0
at,de,2008,False,False,False,False,True,False,False,False,False,False,False,149.0
at,de,2008,False,False,True,False,False,False,False,False,False,False,False,1507.0
at,de,2008,False,True,False,False,False,False,False,False,False,False,False,5198.0
at,de,2008,,,,,,,,,,,,110040.0
at,de,2009,False,False,False,False,False,False,False,False,False,False,True,135647.0
at,de,2009,False,False,False,False,False,False,False,False,False,True,False,3364.0
at,de,2009,False,False,False,False,False,False,False,False,True,False,False,278.0
at,de,2009,False,False,False,False,False,False,False,True,False,False,False,448.0
at,de,2009,False,False,False,False,True,False,False,False,False,False,False,27163.0
at,de,2009,False,False,False,True,False,False,False,False,False,False,False,0.0
at,de,2009,False,False,True,False,False,False,False,False,False,False,False,980.0
at,de,2009,False,True,False,False,False,False,False,False,False,False,False,7874.0
at,de,2009,,,,,,,,,,,,141530.0
at,de,2010,False,False,False,False,False,False,False,False,False,False,True,206400.0
at,de,2010,False,False,False,False,False,False,False,False,False,True,False,3179.0
at,de,2010,False,False,False,False,False,False,False,False,True,False,False,167.0
at,de,2010,False,False,False,False,False,False,False,True,False,False,False,10153.0
at,de,2010,False,False,False,False,True,False,False,False,False,False,False,29796.0
at,de,2010,False,False,True,False,False,False,False,False,False,False,False,1388.0
at,de,2010,False,True,False,False,False,False,False,False,False,False,False,12044.0
at,de,2010,,,,,,,,,,,,84472.0
at,de,2011,False,False,False,False,False,False,False,False,False,False,True,254097.0
at,de,2011,False,False,False,False,False,False,False,False,False,True,False,6643.0
at,de,2011,False,False,False,False,False,False,False,False,True,False,False,174.0
at,de,2011,False,False,False,False,False,False,False,True,False,False,False,655.0
at,de,2011,False,False,True,False,False,False,False,False,False,False,False,1382.0
at,de,2011,False,True,False,False,False,False,False,False,False,False,False,10344.0
at,de,2011,,,,,,,,,,,,61781.0
at,de,2012,False,False,False,False,False,False,False,False,False,False,True,200156.0
at,de,2012,False,False,False,False,False,False,False,False,False,True,False,2663.0
at,de,2012,False,False,False,False,False,False,False,False,True,False,False,220.0
at,de,2012,False,False,False,False,False,False,False,True,False,False,False,250.0
at,de,2012,False,False,False,False,True,False,False,False,False,False,False,30719.0
at,de,2012,False,False,True,False,False,False,False,False,False,False,False,870.0
at,de,2012,False,True,False,False,False,False,False,False,False,False,False,1894.0
at,de,2012,,,,,,,,,,,,61316.0
at,de,2013,False,False,False,False,False,False,False,False,False,False,True,215996.0
at,de,2013,False,False,False,False,False,False,False,False,False,True,False,7808.0
at,de,2013,False,False,False,False,False,False,False,False,True,False,False,287.0
at,de,2013,False,False,False,False,False,False,False,True,False,False,False,837.0
at,de,2013,False,False,False,False,True,False,False,False,False,False,False,4.0
at,de,2013,False,False,True,False,False,False,False,False,False,False,False,829.0
at,de,2013,False,True,False,False,False,False,False,False,False,False,False,5209.0
at,de,2013,,,,,,,,,,,,46997.0
at,de,2014,False,False,False,False,False,False,False,False,False,False,True,211759.0
at,de,2014,False,False,False,False,False,False,False,False,False,True,False,3501.0
at,de,2014,False,False,False,False,False,False,False,False,True,False,False,268.0
at,de,2014,False,False,False,False,False,False,False,True,False,False,False,175.0
at,de,2014,False,False,False,False,False,True,False,False,False,False,False,23.0
at,de,2014,False,False,False,False,True,False,False,False,False,False,False,79.0
at,de,2014,False,True,False,False,False,False,False,False,False,False,False,5156.0
at,de,2014,True,False,False,False,False,False,False,False,False,False,False,3.0
at,de,2014,,,,,,,,,,,,22034.0
at,de,2015,False,False,False,False,False,False,False,False,False,False,True,170723.0
at,de,2015,False,False,False,False,False,False,False,False,False,True,False,4823.0
at,de,2015,False,False,False,False,False,False,False,False,True,False,False,271.0
at,de,2015,False,False,False,False,False,False,False,True,False,False,False,301.0
at,de,2015,False,False,False,False,True,False,False,False,False,False,False,19021.0
at,de,2015,False,False,True,False,False,False,False,False,False,False,False,2323.0
at,de,2015,False,True,False,False,False,False,False,False,False,False,False,7511.0
at,de,2015,,,,,,,,,,,,18498.0
at,de,2016,False,False,False,False,False,False,False,False,False,False,True,164346.0
at,de,2016,False,False,False,False,False,False,False,False,False,True,False,4869.0
at,de,2016,False,False,False,False,False,False,False,False,True,False,False,298.0
at,de,2016,False,False,False,False,False,False,False,True,False,False,False,282.0
at,de,2016,False,False,False,False,False,True,False,False,False,False,False,45.0
at,de,2016,False,False,False,False,True,False,False,False,False,False,False,24911.0
at,de,2016,False,False,False,True,False,False,False,False,False,False,False,241.0
at,de,2016,False,False,True,False,False,False,False,False,False,False,False,1822.0
at,de,2016,False,True,False,False,False,False,False,False,False,False,False,12761.0
at,de,2016,True,False,False,False,False,False,False,False,False,False,False,4.0
at,de,2016,,,,,,,,,,,,22568.0
at,de,2017,False,False,False,False,False,False,False,False,False,False,True,176117.2
at,de,2017,False,False,False,False,False,False,False,False,False,True,False,1556.6
at,de,2017,False,False,False,False,False,False,False,False,False,True,True,3468.2
at,de,2017,False,False,False,False,False,False,False,False,True,False,False,274.4
at,de,2017,False,False,False,False,False,False,False,True,False,False,False,112.2
at,de,2017,False,False,False,False,False,False,False,True,False,False,True,708.14
at,de,2017,False,False,False,False,True,False,False,False,False,False,False,23144.3
at,de,2017,False,False,True,False,False,False,False,False,False,False,True,4.5
at,de,2017,False,True,False,False,False,False,False,False,False,False,False,9347.76
at,de,2017,False,True,False,False,False,False,False,False,False,False,True,1212.04
at,de,2017,False,True,False,False,False,False,False,False,False,True,True,147.0
at,de,2017,False,True,False,False,False,False,False,True,False,False,False,869.16
at,de,2017,,,,,,,,,,,,10026.8
at,de,2018,False,False,False,False,False,False,False,False,False,False,True,137134.25
at,de,2018,False,False,False,False,False,False,False,False,False,True,False,1642.3000000000002
at,de,2018,False,False,False,False,False,False,False,False,False,True,True,2719.8
at,de,2018,False,False,False,False,False,False,False,True,False,False,False,1036.6
at,de,2018,False,False,False,False,False,True,False,False,False,False,False,111.5
at,de,2018,False,False,False,False,True,False,False,False,False,False,False,293.1
at,de,2018,False,False,True,False,False,False,False,False,False,False,False,1145.2
at,de,2018,False,True,False,False,False,False,False,False,False,False,False,9796.199999999999
at,de,2018,False,True,False,False,False,False,False,False,False,False,True,449.5
at,de,2018,,,,,,,,,,,,10250.4
at,de,2019,False,False,False,False,False,False,False,False,False,False,True,93254.2
at,de,2019,False,False,False,False,False,False,False,False,False,True,False,5856.5
at,de,2019,False,False,False,False,False,False,False,False,True,False,False,305.2
at,de,2019,False,False,False,False,False,False,False,True,False,False,False,76189.9
at,de,2019,False,False,False,False,False,False,True,False,False,False,False,54.3
at,de,2019,False,False,False,False,True,False,False,False,False,False,False,310.1
at,de,2019,False,False,True,False,False,False,False,False,False,False,False,1598.8
at,de,2019,False,True,False,False,False,False,False,False,False,False,False,12886.67
at,de,2019,True,False,False,False,False,False,False,False,False,False,False,1.4
at,de,2019,,,,,,,,,,,,3343.6
at,de,2020,False,False,False,False,False,False,False,False,False,False,True,124723.64
at,de,2020,False,False,False,False,False,False,False,False,False,True,False,11111.251
at,de,2020,False,False,False,False,False,False,False,False,False,True,True,2400.27
at,de,2020,False,False,False,False,False,False,False,False,True,False,False,271.87
at,de,2020,False,False,False,False,False,False,False,True,False,False,False,11924.859999999999
at,de,2020,False,False,False,False,False,True,False,False,False,False,False,44.38
at,de,2020,False,False,False,False,True,False,False,False,False,False,False,323.95400000000006
at,de,2020,False,False,True,False,False,False,False,False,False,False,False,2233.683
at,de,2020,False,True,False,False,False,False,False,False,False,False,False,11538.827
at,de,2020,False,True,False,False,False,False,False,False,False,False,True,412.2
at,de,2020,True,False,False,False,False,False,False,False,False,False,False,5.513
at,de,2020,,,,,,,,,,,,4801.69
at,fi,2009,False,False,False,False,False,False,False,False,False,False,True,159.0
at,fi,2010,False,False,False,False,False,False,False,False,False,False,True,888.0
at,fi,2011,False,False,False,False,False,False,False,False,False,False,True,1004.0
at,fi,2012,False,False,False,False,False,False,False,False,False,False,True,1009.0
at,fi,2013,False,False,False,False,False,False,False,False,False,False,True,736.0
at,fi,2013,False,True,False,False,False,False,False,False,False,False,False,42.0
at,fi,2014,False,False,False,False,False,False,False,False,False,False,True,1409.0
at,fi,2015,False,False,False,False,False,False,False,False,False,False,True,1740.0
at,fi,2016,False,False,False,False,False,False,False,False,False,False,True,1602.0
at,fi,2017,False,False,False,False,False,False,False,False,False,False,True,1654.1
at,fi,2018,False,False,False,False,False,False,False,False,False,False,True,1700.5
at,fi,2019,False,False,False,False,False,False,False,False,False,False,True,1808.5
at,fi,2020,False,False,False,False,False,False,False,False,False,False,True,1240.54
at,fr,2001,False,False,False,False,False,False,False,False,False,False,True,123.0
at,fr,2001,False,False,False,False,False,False,False,False,False,True,False,2249.0
at,fr,2002,False,False,False,False,False,False,False,False,False,False,True,216.0
at,fr,2002,False,False,False,False,False,False,False,False,False,True,False,1872.0
at,fr,2002,False,False,False,True,False,False,False,False,False,False,False,4.0
at,fr,2003,False,False,False,False,False,False,False,False,False,True,False,2259.0
at,fr,2003,False,False,False,False,True,False,False,False,False,False,False,6776.0
at,fr,2004,False,False,False,False,False,False,False,False,False,True,False,1421.0
at,fr,2004,False,False,False,False,False,False,False,True,False,False,False,172.0
at,fr,2004,True,False,False,False,False,False,False,False,False,False,False,18570.0
at,fr,2005,False,False,False,False,False,False,False,False,False,False,True,1593.0
at,fr,2005,False,False,False,False,True,False,False,False,False,False,False,17243.0
at,fr,2006,False,False,False,False,False,False,False,False,False,False,True,170.0
at,fr,2006,False,False,False,False,False,False,False,False,False,True,False,941.0
at,fr,2006,False,False,False,False,True,False,False,False,False,False,False,9556.0
at,fr,2007,False,False,False,False,False,False,False,False,False,False,True,23214.0
at,fr,2008,False,False,False,False,False,False,False,False,False,False,True,3848.0
at,fr,2008,False,False,False,False,False,False,False,False,False,True,False,85.0
at,fr,2009,False,False,False,False,False,False,False,False,False,True,False,428.0
at,fr,2009,False,False,False,False,True,False,False,False,False,False,False,1809.0
at,fr,2010,False,False,False,False,False,False,False,False,False,False,True,363.0
at,fr,2010,False,False,False,False,True,False,False,False,False,False,False,15780.0
at,fr,2011,False,False,False,False,False,False,False,False,False,False,True,19505.0
at,fr,2011,False,False,False,False,False,False,False,False,False,True,False,328.0
at,fr,2012,False,False,False,False,False,False,False,False,False,False,True,209.0
at,fr,2012,False,False,False,False,True,False,False,False,False,False,False,16238.0
