,annex_2_8_9,annex_1,national_code,type_of_waste,annex_3,amount,countries_of_transit ,country_of_origin,annex_4_a,annex_4_b,country,year
336,,,19 08 13*,1/1b,H12,287.5,,ES,D9,,France,2020
337,,,19 08 13*,1/1b,H12,1103.96,,ES,D9,,France,2020
338,,,19 10 04,1/1b,H_,5526.52,,ES,,"R1,R4,R11,R12",France,2020
339,,,19 10 04,1/1b,H_,5218.3,,ES,,"R1,R4,R11,R12",France,2020
340,,,19 10 06,1/1b,H_,918.68,,ES,,"R3,R4,R11,R13",France,2020
341,,,19 12 07,1/1b,H_,166.14,,ES,,R3,France,2020
342,,,19 12 07,1/1b,H_,109.42,,ES,,R3,France,2020
343,,,19 12 07,1/1b,H_,96.32,,ES,,R3,France,2020
344,,,19 12 07,1/1b,H_,855.92,,ES,,R3,France,2020
345,,,19 12 07,1/1b,H_,344.14,,ES,,R3,France,2020
346,,,19 12 07,1/1b,H_,19.36,,ES,,R3,France,2020
347,,,19 12 07,1/1b,H_,381.98,,ES,,R3,France,2020
348,,,19 12 07,1/1b,H_,287.44,,ES,,R3,France,2020
349,,,19 12 07,1/1b,H_,5446.2,,ES,,R3,France,2020
350,,,19 12 07,1/1b,H_,3850.14,,ES,,R3,France,2020
351,,,19 12 07,1/1b,H_,3479.98,,ES,,R3,France,2020
352,,,19 12 07,1/1b,H_,791.94,,ES,,R3,France,2020
353,,,19 12 07,1/1b,H_,1933.44,,ES,,R3,France,2020
354,,,19 12 07,1/1b,H_,4574.68,,ES,,R3,France,2020
355,,,19 12 07,1/1b,H_,1470.28,,ES,,R3,France,2020
356,,,19 12 07,1/1b,H_,575.16,,ES,,R3,France,2020
357,,,19 12 07,1/1b,H_,1313.86,,ES,,R3,France,2020
358,,,19 12 07,1/1b,H_,139.22,,ES,,R3,France,2020
359,,,19 12 07,1/1b,H_,2021.94,,ES,,R3,France,2020
360,,,19 12 07,1/1b,H_,2110.47,,ES,,R3,France,2020
361,,,19 12 07,1/1b,H_,95.08,,ES,,R3,France,2020
362,,,19 12 07,1/1b,H_,425.26,,ES,,R3,France,2020
363,,,19 12 07,1/1b,H_,175.24,,ES,,R3,France,2020
364,,,19 12 07,1/1b,H_,2197.85,,ES,,R3,France,2020
365,,,19 12 07,1/1b,H_,3099.05,,ES,,R3,France,2020
366,,,19 12 07,1/1b,H_,9248.01,,ES,,R3,France,2020
367,,,19 12 07,1/1b,H_,466.38,,ES,,R3,France,2020
368,,,19 12 07,1/1b,H_,1970.71,,ES,,R3,France,2020
369,,,19 12 07,1/1b,H_,2410.65,,ES,,R3,France,2020
370,,,19 12 07,1/1b,H_,1136.12,,ES,,R3,France,2020
371,,,19 12 07,1/1b,H_,18.68,,ES,,R3,France,2020
372,,,19 12 07,1/1b,H_,416.54,,ES,,R3,France,2020
373,,,19 12 07,1/1b,H_,108.91,,ES,,R3,France,2020
374,,,19 12 07,1/1b,H_,652.39,,ES,,R3,France,2020
375,,,19 12 07,1/1b,H_,1048.88,,ES,,R3,France,2020
376,,,19 12 07,1/1b,H_,2727.88,,ES,,R3,France,2020
377,,,19 12 07,1/1b,H_,168.22,,ES,,R3,France,2020
378,,,19 12 07,1/1b,H_,637.06,,ES,,R3,France,2020
379,,,19 12 07,1/1b,H_,704.65,,ES,,R3,France,2020
380,,,19 12 07,1/1b,H_,153.7,,ES,,R3,France,2020
381,,,19 12 07,1/1b,H_,703.94,,ES,,R3,France,2020
382,,,19 12 07,1/1b,H_,1693.46,,ES,,R3,France,2020
383,,,19 12 07,1/1b,H_,2589.32,,ES,,R3,France,2020
384,,,19 12 07,1/1b,H_,2749.66,,ES,,R3,France,2020
385,,,19 12 07,1/1b,H_,822.46,,ES,,R3,France,2020
386,,,19 12 07,1/1b,H_,242.78,,ES,,R3,France,2020
387,,,19 12 07,1/1b,H_,253.86,,ES,,R3,France,2020
388,,,19 12 07,1/1b,H_,23.04,,ES,,R3,France,2020
389,,,19 12 07,1/1b,H_,762.44,,ES,,R3,France,2020
390,,,19 12 07,1/1b,H_,3572.44,,ES,,R3,France,2020
391,,,19 12 07,1/1b,H_,388.6,,ES,,R3,France,2020
392,,,19 12 07,1/1b,H_,1455.87,,ES,,R3,France,2020
393,,,19 12 07,1/1b,H_,782.66,,ES,,R3,France,2020
394,,,19 12 07,1/1b,H_,2397.74,,ES,,R3,France,2020
395,,,19 12 07,1/1b,H_,1261.76,,ES,,R3,France,2020
396,,,19 12 07,1/1b,H_,701.86,,ES,,R3,France,2020
397,,,19 12 07,1/1b,H_,1202.98,,ES,,R3,France,2020
398,,,19 12 07,1/1b,H_,1562.43,,ES,,R3,France,2020
399,,,19 12 07,1/1b,H_,160.56,,ES,,R3,France,2020
400,,,19 12 07,1/1b,H_,1865.4,,ES,,R3,France,2020
401,,,19 12 07,1/1b,H_,176.48,,ES,,R3,France,2020
402,,,19 12 07,1/1b,H_,4493.33,,ES,,R3,France,2020
403,,,19 12 07,1/1b,H_,364.3,,ES,,R3,France,2020
404,,,19 12 07,1/1b,H_,522.34,,ES,,R3,France,2020
405,,,19 12 07,1/1b,H_,600.11,,ES,,R3,France,2020
406,,,19 12 07,1/1b,H_,42.16,,ES,,R3,France,2020
407,,,19 12 07,1/1b,H_,1143.02,,ES,,R3,France,2020
408,,,19 12 07,1/1b,H_,304.16,,ES,,"R3,R12",France,2020
409,,,19 12 07,1/1b,H_,125.62,,ES,,"R3,R12",France,2020
410,,,19 12 07,1/1b,H_,268.98,,ES,,"R3,R12",France,2020
411,,,19 12 07,1/1b,H_,251.98,,ES,,"R3,R12",France,2020
412,,,19 12 07,1/1b,H_,63.66,,ES,,"R3,R12",France,2020
413,,,19 12 07,1/1b,H_,2915.34,,ES,,"R3,R12",France,2020
414,,,19 12 07,1/1b,H_,4039.822,,ES,,"R3,R12",France,2020
415,,,19 12 07,1/1b,H_,714.14,,ES,,"R3,R12",France,2020
416,,,19 12 07,1/1b,H_,3945.54,,ES,,"R3,R12",France,2020
417,,,19 12 07,1/1b,H_,6070.12,,ES,,"R3,R12",France,2020
418,,,19 12 07,1/1b,H_,3482.27,,ES,,"R3,R12",France,2020
419,,,19 12 07,1/1b,H_,31.4,,ES,,"R3,R12",France,2020
420,,,19 12 07,1/1b,H_,20.9,,ES,,"R3,R12",France,2020
421,,,19 12 07,1/1b,H_,85.28,,ES,,"R3,R12",France,2020
422,,,19 12 07,1/1b,H_,813.19,,ES,,"R3,R12",France,2020
423,,,19 12 07,1/1b,H_,1079.46,,ES,,"R3,R12",France,2020
424,,,19 12 07,1/1b,H_,2490.96,,ES,,"R3,R12",France,2020
425,,,19 12 07,1/1b,H_,586.21,,ES,,"R3,R12",France,2020
426,,,19 12 07,1/1b,H_,468.65,,ES,,"R3,R12",France,2020
427,,,19 12 07,1/1b,H_,165.18,,ES,,"R3,R12",France,2020
428,,,19 12 07,1/1b,H_,147.14,,ES,,"R3,R12,R13",France,2020
429,,,19 12 07,1/1b,H_,205.34,,ES,,"R3,R13",France,2020
430,,,19 12 07,1/1b,H_,417.48,,ES,,"R3,R13",France,2020
431,,,19 12 07,1/1b,H_,1546.32,,ES,,"R3,R13",France,2020
432,,,19 12 07,1/1b,H_,20.54,,ES,,"R3,R13",France,2020
433,,,19 12 10,1/1b,H_,221.7,,ES,,R1,France,2020
434,,,19 12 10,1/1b,H_,1182.2,,ES,,R1,France,2020
435,,,19 12 10,1/1b,H_,1270.86,,ES,,R1,France,2020
436,,,19 12 10,1/1b,H_,519.46,,ES,,R1,France,2020
437,,,19 12 10,1/1b,H_,910.9,,ES,,R1,France,2020
438,,,19 12 10,1/1b,H_,166.68,,ES,,R1,France,2020
439,,,19 12 10,1/1b,H_,1158.66,,ES,,R1,France,2020
440,,,19 12 10,1/1b,H_,1873.64,,ES,,R1,France,2020
441,,,19 12 10,1/1b,H_,611.71,,ES,,R1,France,2020
442,,,19 12 10,1/1b,H_,1590.402,,ES,,R1,France,2020
443,,,19 12 10,1/1b,H_,19.68,,ES,,R1,France,2020
444,,,19 12 10,1/1b,H_,10.12,,ES,,R1,France,2020
445,,,19 12 10,1/1b,H_,3247.89,,ES,,R1,France,2020
446,,,19 12 10,1/1b,H_,883.0,,ES,,R1,France,2020
447,,,19 12 10,1/1b,H_,3672.36,,ES,,"R1,R12",France,2020
448,,,19 12 10,1/1b,H_,340.68,,ES,,"R1,R12",France,2020
449,,,19 12 10,1/1b,H_,1051.52,,ES,,"R1,R12",France,2020
450,,,19 12 10,1/1b,H_,533.38,,ES,,"R1,R12",France,2020
451,,,19 12 10,1/1b,H_,10443.65,,ES,,"R1,R12",France,2020
452,,,19 12 10,1/1b,H_,4800.06,,ES,,"R1,R12",France,2020
453,,,19 12 10,1/1b,H_,1648.0,,ES,,"R1,R12",France,2020
454,,,19 12 10,1/1b,H_,4849.14,,ES,,"R1,R12",France,2020
455,,,19 12 10,1/1b,H_,578.8,,ES,,"R1,R12",France,2020
456,,,19 12 11*,1/1b,H4.1,15.52,,ES,,"R1,R12,R13",France,2020
457,,,19 12 11*,1/1b,H4.1,321.94,,ES,,"R1,R12,R13",France,2020
458,,,19 12 11*,1/1b,H4.1,687.84,,ES,,"R1,R12,R13",France,2020
459,,,19 12 12,1/1b,H_,682.22,,ES,,"R1,R12",France,2020
460,,,19 12 12,1/1b,H_,2234.626,,ES,,"R1,R12",France,2020
461,,,19 12 12,1/1b,H_,405.02,,ES,,"R1,R12",France,2020
462,,,19 12 12,1/1b,H_,1035.41,,ES,,"R1,R12",France,2020
463,,,19 12 12,1/1b,H_,1042.08,,ES,,"R1,R12,R13",France,2020
464,,,19 12 12,1/1b,H_,1178.72,,ES,,"R1,R12,R13",France,2020
465,,,19 12 12,1/1b,H_,746.93,,ES,,"R1,R12,R13",France,2020
466,,,19 12 12,1/1b,H_,656.11,,ES,,"R1,R12,R13",France,2020
467,,,19 12 12,1/1b,H_,628.21,,ES,,"R1,R12,R13",France,2020
468,,,19 12 12,1/1b,H_,386.64,,ES,,"R1,R12,R13",France,2020
469,,,19 12 12,1/1b,H_,410.78,,ES,,"R1,R12,R13",France,2020
470,,,19 12 12,1/1b,H_,194.78,,ES,,"R1,R12,R13",France,2020
471,,,19 12 12,1/1b,H_,260.52,,ES,,"R1,R12,R13",France,2020
472,,,19 12 12,1/1b,H_,73.26,,ES,,"R1,R12,R13",France,2020
473,,,19 12 12,1/1b,H_,539.61,,ES,,"R1,R12,R13",France,2020
474,,,19 12 12,1/1b,H_,204.36,,ES,,"R1,R3,R4,R11,R12",France,2020
475,,,19 12 12,1/1b,H_,787.8,,ES,,"R1,R3,R4,R11,R12",France,2020
476,,,19 12 12,1/1b,H_,4933.28,,ES,,R4,France,2020
477,,,19 12 12,1/1b,H_,14759.52,,ES,,R4,France,2020
478,,,19 12 07,1/1b,H_,2013.14,DE,FI,,R1,France,2020
479,,,07 03 01*,1/1b,H12,4.3,"BE,DE,ES,GB,MG,MU,NL,ZA",FR,"D10,D13",,France,2020
480,,,08 03 18,1/1b,H_,0.627,"BE,BR,ES,GB,NL,SR",FR,,"R1,R13",France,2020
481,,,08 03 18,1/1b,H_,2.515,"BR,ES,GB,NL",FR,,"R1,R12,R13",France,2020
482,,,12 01 12*,1/1b,H12,0.223,"BE,BR,ES,GB,NL,SR",FR,,"R1,R13",France,2020
483,,,15 02 02*,1/1b,H12,6.573,"BE,BR,ES,GB,NL,SR",FR,,"R1,R13",France,2020
484,,,15 02 02*,1/1b,H12,6.855,"BR,ES,GB,NL",FR,,"R1,R12,R13",France,2020
485,,,"15 02 02*,15 02 03",1/1b,H12,9.851,"BR,ES,GB,NL",FR,,"R1,R13",France,2020
486,,,16 01 14*,1/1b,H12,0.515,"BE,BR,ES,GB,NL,SR",FR,,"R3,R13",France,2020
487,,,16 01 14*,1/1b,H12,1.163,"BR,ES,GB,NL",FR,,"R1,R12,R13",France,2020
488,,,16 01 14*,1/1b,H12,1.132,"BR,ES,GB,NL",FR,,"R3,R13",France,2020
489,,,"16 02 13*,20 01 23*",1/1b,H12,29.6,"BE,BR,ES,GB,NL,SR",FR,,"R4,R13",France,2020
490,,,"16 02 13*,20 01 23*",1/1b,H12,7.2,"BR,ES,GB,NL",FR,,"R4,R13",France,2020
491,,,"16 02 13*,20 01 35*",1/1b,H12,235.92,"BE,BR,ES,GB,NL,SR",FR,,"R4,R13",France,2020
492,,,"16 02 13*,20 01 35*",1/1b,H12,188.14,"BR,ES,GB,NL",FR,,"R4,R13",France,2020
493,,,16 05 04*,1/1b,H6.1,4.66,"BE,DE,ES,GB,MG,MU,NL,ZA",FR,,"R4,R12",France,2020
494,,,16 05 07*,1/1b,H12,0.463,"BR,ES,GB,NL",FR,,"R1,R12,R13",France,2020
495,,,16 05 07*,1/1b,H12,0.47,"BR,ES,GB,NL",FR,"D10,D15",,France,2020
496,,,19 12 12,1/1b,H_,2858.34,,FR,D5,,France,2020
497,,,20 01 23*,1/1b,H12,93.52,"BE,BR,ES,GB,NL,SR",FR,,"R4,R5,R13",France,2020
498,,,20 01 23*,1/1b,H12,11.26,"BE,CA,DK,GB,IS,NL,US",FR,,R4,France,2020
499,,,20 01 23*,1/1b,H12,50.642,"BR,ES,GB,NL",FR,,"R4,R13",France,2020
500,,,20 01 23*,1/1b,H12,4.8,"BR,ES,GB,NL",FR,,"R4,R13",France,2020
501,,,20 01 23*,1/1b,H_,127.68,"BE,DE,ES,FR,GB,MG,MU,NL,ZA",FR,,R4,France,2020
502,,,"20 01 23*,20 01 35*",1/1b,H_,23.25,"MG,MU",FR,,R4,France,2020
503,,,20 01 35*,1/1b,H12,8.78,"BE,CA,DK,GB,IS,NL,US",FR,,R4,France,2020
504,,,20 01 35*,1/1b,H12,36.02,"BE,CA,DK,GB,IS,NL,US",FR,,R4,France,2020
505,,,20 01 35*,1/1b,H12,30.42,"BE,CA,DK,GB,IS,NL,US",FR,,R4,France,2020
506,,,20 01 35*,1/1b,H12,285.12,"BE,DE,ES,GB,MG,MU,NL,ZA",FR,,"R4,R12",France,2020
507,,,20 01 35*,1/1b,H_,1.356,"BE,BR,ES,GB,GY,JM,NL,NL,SR,TT",FR,,"R4,R13",France,2020
508,,,20 01 35*,1/1b,H_,46.16,"BE,DE,ES,FR,GB,MG,MU,NL,ZA",FR,,R4,France,2020
509,,,19 12 07,1/1b,H_,1465.5,,GB,,R1,France,2020
510,,,19 12 07,1/1b,H_,10311.04,,GB,,R1,France,2020
511,,,19 12 07,1/1b,H_,9325.16,,GB,,R1,France,2020
512,,,19 12 07,1/1b,H_,11460.69,,GB,,R1,France,2020
513,,,19 12 07,1/1b,H_,2166.2,,GB,,R1,France,2020
514,,,19 12 07,1/1b,H_,3675.92,,GB,,R1,France,2020
515,,,19 12 07,1/1b,H_,1784.1,,GB,,R1,France,2020
516,,,19 12 07,1/1b,H_,1973.3,,GB,,"R3,R13",France,2020
517,,,"03 01 05,19 12 07",1/1b,H_,2770.52,,IT,,R3,France,2020
518,,,"03 01 05,19 12 07,20 01 38",1/1b,H_,12562.9,,IT,,R3,France,2020
519,,,15 02 02*,1/1b,H12,0.305,,IT,,R4,France,2020
520,,,17 05 04,1/1b,H_,20324.72,,IT,,R5,France,2020
521,,,19 01 12,1/1b,H_,6699.08,,IT,,R5,France,2020
522,,,19 12 07,1/1b,H_,575.34,,IT,,R3,France,2020
523,,,19 12 07,1/1b,H_,108.19,,IT,,R3,France,2020
524,,,19 12 07,1/1b,H_,889.96,,IT,,R3,France,2020
525,,,19 12 07,1/1b,H_,595.18,,IT,,R3,France,2020
526,,,19 12 07,1/1b,H_,262.01,,IT,,R3,France,2020
527,,,19 12 07,1/1b,H_,109.66,,IT,,R3,France,2020
528,,,19 12 07,1/1b,H_,783.66,,IT,,R3,France,2020
529,,,19 12 07,1/1b,H_,343.86,,IT,,R3,France,2020
530,,,19 12 07,1/1b,H_,1690.98,,IT,,R3,France,2020
531,,,19 12 07,1/1b,H_,433.6,,IT,,R3,France,2020
532,,,19 12 07,1/1b,H_,991.62,,IT,,R3,France,2020
533,,,19 12 07,1/1b,H_,413.15,,IT,,R3,France,2020
534,,,19 12 07,1/1b,H_,663.26,,IT,,R3,France,2020
535,,,19 12 07,1/1b,H_,420.76,,IT,,R3,France,2020
536,,,19 12 07,1/1b,H_,352.06,,IT,,R3,France,2020
537,,,19 12 07,1/1b,H_,149.24,,IT,,R3,France,2020
538,,,19 12 07,1/1b,H_,496.44,,IT,,R3,France,2020
539,,,19 12 07,1/1b,H_,842.82,,IT,,R3,France,2020
540,,,19 12 07,1/1b,H_,3228.68,,IT,,R3,France,2020
541,,,19 12 07,1/1b,H_,955.68,,IT,,R3,France,2020
542,,,19 12 07,1/1b,H_,288.1,,IT,,R3,France,2020
543,,,19 12 07,1/1b,H_,2430.47,,IT,,R3,France,2020
544,,,19 12 07,1/1b,H_,116.18,,IT,,R3,France,2020
545,,,19 12 07,1/1b,H_,3094.74,,IT,,R3,France,2020
546,,,19 12 07,1/1b,H_,1834.84,,IT,,R3,France,2020
547,,,19 12 07,1/1b,H_,1418.82,,IT,,R3,France,2020
548,,,19 12 07,1/1b,H_,3475.16,,IT,,R3,France,2020
549,,,19 12 07,1/1b,H_,1563.2,,IT,,R3,France,2020
550,,,19 12 07,1/1b,H_,1689.8,,IT,,R3,France,2020
551,,,19 12 07,1/1b,H_,1011.46,,IT,,R3,France,2020
552,,,19 12 07,1/1b,H_,679.12,,IT,,R3,France,2020
553,,,19 12 07,1/1b,H_,158.96,,IT,,R3,France,2020
554,,,19 12 07,1/1b,H_,1364.15,,IT,,R3,France,2020
555,,,19 12 07,1/1b,H_,1330.72,,IT,,R3,France,2020
556,,,19 12 07,1/1b,H_,4257.12,,IT,,R3,France,2020
557,,,19 12 07,1/1b,H_,800.36,,IT,,R3,France,2020
558,,,19 12 07,1/1b,H_,246.58,,IT,,R3,France,2020
559,,,19 12 07,1/1b,H_,544.82,,IT,,R3,France,2020
560,,,19 12 07,1/1b,H_,18.62,,IT,,R3,France,2020
561,,,19 12 07,1/1b,H_,1819.58,,IT,,R3,France,2020
562,,,19 12 07,1/1b,H_,49.99,,IT,,R3,France,2020
563,,,19 12 07,1/1b,H_,1205.68,,IT,,R3,France,2020
564,,,19 12 07,1/1b,H_,3252.16,,IT,,R3,France,2020
565,,,19 12 07,1/1b,H_,1486.24,,IT,,R3,France,2020
566,,,19 12 07,1/1b,H_,19.1,,IT,,R3,France,2020
567,,,19 12 07,1/1b,H_,4262.74,,IT,,R3,France,2020
568,,,19 12 07,1/1b,H_,67.94,,IT,,R3,France,2020
569,,,19 12 07,1/1b,H_,553.13,,IT,,R3,France,2020
570,,,19 12 07,1/1b,H_,20.18,,IT,,R3,France,2020
571,,,19 12 07,1/1b,H_,4520.98,,IT,,R3,France,2020
572,,,19 12 07,1/1b,H_,1293.52,,IT,,R3,France,2020
573,,,19 12 07,1/1b,H_,11690.48,,IT,,R3,France,2020
574,,,19 12 07,1/1b,H_,1991.96,,IT,,R3,France,2020
575,,,19 12 07,1/1b,H_,23.13,,IT,,R3,France,2020
576,,,19 12 07,1/1b,H_,34.56,,IT,,R3,France,2020
577,,,19 12 07,1/1b,H_,669.36,,IT,,R3,France,2020
578,,,19 12 07,1/1b,H_,410.44,,IT,,R3,France,2020
579,,,19 12 07,1/1b,H_,84.29,,IT,,R3,France,2020
580,,,19 12 07,1/1b,H_,227.12,,IT,,R3,France,2020
581,,,19 12 07,1/1b,H_,99.66,,IT,,R3,France,2020
582,,,19 12 07,1/1b,H_,3026.2,,IT,,R3,France,2020
583,,,19 12 07,1/1b,H_,130.82,,IT,,R3,France,2020
584,,,19 12 07,1/1b,H_,6986.5,,IT,,R3,France,2020
585,,,19 12 07,1/1b,H_,508.92,,IT,,R3,France,2020
586,,,19 12 07,1/1b,H_,1029.69,,IT,,R3,France,2020
587,,,19 12 07,1/1b,H_,494.02,,IT,,R3,France,2020
588,,,19 12 07,1/1b,H_,491.88,,IT,,R3,France,2020
589,,,19 12 07,1/1b,H_,2830.3,,IT,,R3,France,2020
590,,,19 12 07,1/1b,H_,202.24,,IT,,R3,France,2020
591,,,19 12 07,1/1b,H_,53.42,,IT,,R3,France,2020
592,,,19 12 07,1/1b,H_,3922.88,,IT,,R3,France,2020
593,,,19 12 07,1/1b,H_,166.12,,IT,,R3,France,2020
594,,,19 12 07,1/1b,H_,102.57,,IT,,R3,France,2020
595,,,19 12 07,1/1b,H_,1550.36,,IT,,R3,France,2020
596,,,19 12 07,1/1b,H_,1975.64,,IT,,R3,France,2020
597,,,19 12 07,1/1b,H_,62.66,,IT,,R3,France,2020
598,,,19 12 07,1/1b,H_,1970.5,,IT,,R3,France,2020
599,,,19 12 07,1/1b,H_,543.52,,IT,,R3,France,2020
600,,,19 12 07,1/1b,H_,797.63,,IT,,R3,France,2020
601,,,19 12 07,1/1b,H_,153.47,,IT,,R3,France,2020
602,,,19 12 07,1/1b,H_,79.72,,IT,,R3,France,2020
603,,,19 12 07,1/1b,H_,489.4,,IT,,R3,France,2020
604,,,19 12 07,1/1b,H_,20.68,,IT,,R3,France,2020
605,,,19 12 07,1/1b,H_,527.68,,IT,,R3,France,2020
606,,,19 12 07,1/1b,H_,531.84,,IT,,R3,France,2020
607,,,19 12 07,1/1b,H_,437.92,,IT,,R3,France,2020
608,,,19 12 07,1/1b,H_,3942.79,,IT,,R3,France,2020
609,,,19 12 07,1/1b,H_,2466.94,,IT,,R3,France,2020
610,,,19 12 07,1/1b,H_,2134.112,,IT,,R3,France,2020
611,,,19 12 07,1/1b,H_,303.52,,IT,,R3,France,2020
612,,,19 12 07,1/1b,H_,4643.16,,IT,,R3,France,2020
613,,,19 12 07,1/1b,H_,202.82,,IT,,R3,France,2020
614,,,19 12 07,1/1b,H_,1581.78,,IT,,R3,France,2020
615,,,19 12 07,1/1b,H_,3981.18,,IT,,R3,France,2020
616,,,19 12 07,1/1b,H_,2982.04,,IT,,R3,France,2020
617,,,19 12 07,1/1b,H_,40.94,,IT,,R3,France,2020
618,,,19 12 07,1/1b,H_,317.46,,IT,,R3,France,2020
619,,,19 12 07,1/1b,H_,391.26,,IT,,R3,France,2020
620,,,19 12 07,1/1b,H_,194.86,,IT,,R3,France,2020
621,,,19 12 07,1/1b,H_,1228.98,,IT,,R3,France,2020
622,,,19 12 07,1/1b,H_,1430.24,,IT,,R3,France,2020
623,,,19 12 07,1/1b,H_,3217.86,,IT,,R3,France,2020
624,,,19 12 07,1/1b,H_,231.28,,IT,,R3,France,2020
625,,,19 12 07,1/1b,H_,114.64,,IT,,R3,France,2020
626,,,19 12 07,1/1b,H_,3556.88,,IT,,R3,France,2020
627,,,19 12 07,1/1b,H_,549.64,,IT,,R3,France,2020
628,,,19 12 07,1/1b,H_,1511.88,,IT,,R3,France,2020
629,,,19 12 07,1/1b,H_,1911.96,,IT,,R3,France,2020
630,,,19 12 07,1/1b,H_,788.52,,IT,,R3,France,2020
631,,,19 12 07,1/1b,H_,1994.1,,IT,,R3,France,2020
632,,,19 12 07,1/1b,H_,1933.96,,IT,,R3,France,2020
633,,,19 12 07,1/1b,H_,5941.4,,IT,,R3,France,2020
634,,,19 12 07,1/1b,H_,1488.76,,IT,,R3,France,2020
635,,,19 12 07,1/1b,H_,1154.08,,IT,,R3,France,2020
636,,,19 12 07,1/1b,H_,1618.34,,IT,,R3,France,2020
637,,,19 12 07,1/1b,H_,1347.75,,IT,,R3,France,2020
638,,,19 12 07,1/1b,H_,1634.48,,IT,,R3,France,2020
639,,,19 12 07,1/1b,H_,1502.8,,IT,,R3,France,2020
640,,,19 12 07,1/1b,H_,421.27,,IT,,R3,France,2020
641,,,19 12 07,1/1b,H_,118.78,,IT,,R3,France,2020
642,,,19 12 07,1/1b,H_,15.78,,IT,,R3,France,2020
643,,,19 12 07,1/1b,H_,51.82,,IT,,R3,France,2020
644,,,19 12 07,1/1b,H_,621.18,,IT,,R3,France,2020
645,,,19 12 07,1/1b,H_,1511.28,,IT,,R3,France,2020
646,,,19 12 07,1/1b,H_,84.83,,IT,,R3,France,2020
647,,,19 12 07,1/1b,H_,78.68,,IT,,R3,France,2020
648,,,19 12 07,1/1b,H_,58.9,,IT,,R3,France,2020
649,,,19 12 07,1/1b,H_,900.74,,IT,,R3,France,2020
650,,,19 12 07,1/1b,H_,2699.12,,IT,,R3,France,2020
651,,,19 12 07,1/1b,H_,2435.06,,IT,,R3,France,2020
652,,,19 12 07,1/1b,H_,2386.48,,IT,,R3,France,2020
653,,,19 12 07,1/1b,H_,1946.08,,IT,,R3,France,2020
654,,,19 12 07,1/1b,H_,405.56,,IT,,R3,France,2020
655,,,19 12 07,1/1b,H_,106.38,,IT,,R3,France,2020
656,,,19 12 07,1/1b,H_,133.92,,IT,,R3,France,2020
657,,,19 12 07,1/1b,H_,863.0,,IT,,R3,France,2020
658,,,19 12 07,1/1b,H_,4562.96,,IT,,R3,France,2020
659,,,19 12 07,1/1b,H_,378.44,,IT,,R3,France,2020
660,,,19 12 07,1/1b,H_,747.66,,IT,,R3,France,2020
661,,,19 12 07,1/1b,H_,710.98,,IT,,R3,France,2020
662,,,19 12 07,1/1b,H_,1123.27,,IT,,R3,France,2020
663,,,19 12 07,1/1b,H_,1476.24,,IT,,R3,France,2020
664,,,19 12 07,1/1b,H_,17.31,,IT,,R3,France,2020
665,,,19 12 07,1/1b,H_,521.6,,IT,,R3,France,2020
666,,,19 12 07,1/1b,H_,404.54,,IT,,R3,France,2020
667,,,19 12 07,1/1b,H_,2872.82,,IT,,R3,France,2020
668,,,19 12 07,1/1b,H_,641.0,,IT,,R3,France,2020
669,,,19 12 07,1/1b,H_,1217.31,,IT,,R3,France,2020
670,,,19 12 07,1/1b,H_,2919.6,,IT,,R3,France,2020
671,,,19 12 07,1/1b,H_,232.76,,IT,,R3,France,2020
672,,,19 12 07,1/1b,H_,1174.14,,IT,,R3,France,2020
673,,,19 12 07,1/1b,H_,53.44,,IT,,R3,France,2020
674,,,19 12 07,1/1b,H_,351.12,,IT,,R3,France,2020
675,,,19 12 07,1/1b,H_,1733.12,,IT,,R3,France,2020
676,,,19 12 07,1/1b,H_,635.79,,IT,,R3,France,2020
677,,,19 12 07,1/1b,H_,279.88,,IT,,R3,France,2020
678,,,19 12 07,1/1b,H_,641.76,,IT,,R3,France,2020
679,,,19 12 07,1/1b,H_,925.42,,IT,,R3,France,2020
680,,,19 12 07,1/1b,H_,2058.12,,IT,,R3,France,2020
681,,,19 12 07,1/1b,H_,1243.4,,IT,,R3,France,2020
682,,,19 12 07,1/1b,H_,1569.44,,IT,,R3,France,2020
683,,,19 12 07,1/1b,H_,282.46,,IT,,R3,France,2020
684,,,19 12 07,1/1b,H_,1215.53,,IT,,R3,France,2020
685,,,19 12 07,1/1b,H_,617.64,,IT,,R3,France,2020
686,,,19 12 07,1/1b,H_,109.56,,IT,,R3,France,2020
687,,,19 12 07,1/1b,H_,56.58,,IT,,R5,France,2020
688,,,19 12 07,1/1b,H_,88.7,,IT,,R5,France,2020
689,,,19 12 07,1/1b,H_,301.21,,IT,,R5,France,2020
690,,,19 12 07,1/1b,H_,1167.79,,IT,,R5,France,2020
691,,,10 01 17,1/1b,H_,1094.76,,LU,,R5,France,2020
692,,,10 01 17,1/1b,H_,784.32,,LU,,R5,France,2020
693,,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,413.82,,LU,,R3,France,2020
